odiNumber,model_clean,query_year,complaint_date,is_crash,is_fire,injuries,deaths,component
11674418,Model Y,2023,2025-07-18,True,False,0,0,UNKNOWN OR OTHER
11674418,Model Y,2023,2025-07-18,True,False,0,0,LANE DEPARTURE
11674418,Model Y,2023,2025-07-18,True,False,0,0,BACK OVER PREVENTION
11673191,Model Y,2023,2025-07-13,False,True,1,0,ELECTRICAL SYSTEM
11673191,Model Y,2023,2025-07-13,False,True,1,0,UNKNOWN OR OTHER
11672510,Model Y,2023,2025-07-10,False,False,0,0,ELECTRICAL SYSTEM
11672542,Model Y,2023,2025-07-10,False,False,0,0,STEERING
11672278,Model Y,2023,2025-07-09,False,False,0,0,BACK OVER PREVENTION
11672022,Model Y,2023,2025-07-08,False,False,0,0,VISIBILITY/WIPER
11672082,Model Y,2023,2025-07-08,False,False,0,0,ELECTRICAL SYSTEM
11672082,Model Y,2023,2025-07-08,False,False,0,0,ENGINE
11671817,Model Y,2023,2025-07-07,True,False,0,0,UNKNOWN OR OTHER
11670678,Model Y,2023,2025-07-02,False,False,0,0,SUSPENSION
11670301,Model Y,2023,2025-06-30,False,False,0,0,STEERING
11670301,Model Y,2023,2025-06-30,False,False,0,0,SUSPENSION
11670031,Model Y,2023,2025-06-29,False,False,0,0,LANE DEPARTURE
11670031,Model Y,2023,2025-06-29,False,False,0,0,BACK OVER PREVENTION
11670031,Model Y,2023,2025-06-29,False,False,0,0,FORWARD COLLISION AVOIDANCE
11669618,Model Y,2023,2025-06-27,False,False,0,0,SUSPENSION
11669421,Model Y,2023,2025-06-26,False,False,0,0,UNKNOWN OR OTHER
11669421,Model Y,2023,2025-06-26,False,False,0,0,LANE DEPARTURE
11669530,Model Y,2023,2025-06-26,True,False,1,0,STEERING
11668616,Model Y,2023,2025-06-23,False,False,0,0,AIR BAGS
11668616,Model Y,2023,2025-06-23,False,False,0,0,SEATS
11668631,Model Y,2023,2025-06-23,False,False,0,0,SUSPENSION
11667889,Model Y,2023,2025-06-19,False,False,0,0,FORWARD COLLISION AVOIDANCE
11667889,Model Y,2023,2025-06-19,False,False,0,0,ELECTRICAL SYSTEM
11667864,Model Y,2023,2025-06-18,False,False,0,0,Carry Handle
11667864,Model Y,2023,2025-06-18,False,False,0,0,Shell
11667864,Model Y,2023,2025-06-18,False,False,0,0,Base
11667042,Model Y,2023,2025-06-15,False,False,0,0,SUSPENSION
11666524,Model Y,2023,2025-06-12,False,False,0,0,AIR BAGS
11666524,Model Y,2023,2025-06-12,False,False,0,0,SEAT BELTS
11666057,Model Y,2023,2025-06-10,True,False,1,0,AIR BAGS
11666057,Model Y,2023,2025-06-10,True,False,1,0,LANE DEPARTURE
11666057,Model Y,2023,2025-06-10,True,False,1,0,BACK OVER PREVENTION
11665422,Model Y,2023,2025-06-06,False,False,0,0,STEERING
11665422,Model Y,2023,2025-06-06,False,False,0,0,SUSPENSION
11664968,Model Y,2023,2025-06-04,False,False,0,0,UNKNOWN OR OTHER
11664227,Model Y,2023,2025-06-01,False,False,0,0,STEERING
11664227,Model Y,2023,2025-06-01,False,False,0,0,ELECTRICAL SYSTEM
11664227,Model Y,2023,2025-06-01,False,False,0,0,LANE DEPARTURE
11663167,Model Y,2023,2025-05-27,False,True,0,0,POWER TRAIN
11663167,Model Y,2023,2025-05-27,False,True,0,0,ELECTRICAL SYSTEM
11663167,Model Y,2023,2025-05-27,False,True,0,0,UNKNOWN OR OTHER
11663013,Model Y,2023,2025-05-25,False,False,0,0,STEERING
11663013,Model Y,2023,2025-05-25,False,False,0,0,VEHICLE SPEED CONTROL
11662916,Model Y,2023,2025-05-24,False,False,0,0,UNKNOWN OR OTHER
11662867,Model Y,2023,2025-05-23,False,False,0,0,STEERING
11662867,Model Y,2023,2025-05-23,False,False,0,0,VEHICLE SPEED CONTROL
11662867,Model Y,2023,2025-05-23,False,False,0,0,UNKNOWN OR OTHER
11662584,Model Y,2023,2025-05-22,False,False,0,0,POWER TRAIN
11662584,Model Y,2023,2025-05-22,False,False,0,0,ELECTRICAL SYSTEM
11662584,Model Y,2023,2025-05-22,False,False,0,0,UNKNOWN OR OTHER
11661933,Model Y,2023,2025-05-19,False,False,0,0,WHEELS
11661933,Model Y,2023,2025-05-19,False,False,0,0,FORWARD COLLISION AVOIDANCE
11661462,Model Y,2023,2025-05-16,False,False,0,0,UNKNOWN OR OTHER
11661345,Model Y,2023,2025-05-15,False,False,0,0,FORWARD COLLISION AVOIDANCE
11660814,Model Y,2023,2025-05-14,True,False,0,0,FORWARD COLLISION AVOIDANCE
11660756,Model Y,2023,2025-05-13,False,False,0,0,ELECTRICAL SYSTEM
11660109,Model Y,2023,2025-05-10,False,False,0,0,SUSPENSION
11659869,Model Y,2023,2025-05-09,False,False,0,0,FORWARD COLLISION AVOIDANCE
11659100,Model Y,2023,2025-05-05,False,False,0,0,FORWARD COLLISION AVOIDANCE
11657979,Model Y,2023,2025-04-30,False,False,0,0,UNKNOWN OR OTHER
11657208,Model Y,2023,2025-04-28,False,False,0,0,SEAT BELTS
11657299,Model Y,2023,2025-04-28,True,False,2,0,AIR BAGS
11655844,Model Y,2023,2025-04-21,False,False,0,0,STEERING
11655844,Model Y,2023,2025-04-21,False,False,0,0,SUSPENSION
11655915,Model Y,2023,2025-04-21,False,False,0,0,STEERING
11654625,Model Y,2023,2025-04-14,True,False,0,0,VISIBILITY
11654625,Model Y,2023,2025-04-14,True,False,0,0,AIR BAGS
11654625,Model Y,2023,2025-04-14,True,False,0,0,FORWARD COLLISION AVOIDANCE
11654110,Model Y,2023,2025-04-11,False,False,0,0,SEAT BELTS
11653981,Model Y,2023,2025-04-10,False,False,0,0,UNKNOWN OR OTHER
11653981,Model Y,2023,2025-04-10,False,False,0,0,FORWARD COLLISION AVOIDANCE
11652177,Model Y,2023,2025-04-01,False,False,0,0,ELECTRICAL SYSTEM
11652177,Model Y,2023,2025-04-01,False,False,0,0,FORWARD COLLISION AVOIDANCE
11651285,Model Y,2023,2025-03-28,False,False,0,0,VEHICLE SPEED CONTROL
11651285,Model Y,2023,2025-03-28,False,False,0,0,FORWARD COLLISION AVOIDANCE
11651355,Model Y,2023,2025-03-28,True,False,0,0,STEERING
11650661,Model Y,2023,2025-03-25,False,False,0,0,SERVICE BRAKES
11650661,Model Y,2023,2025-03-25,False,False,0,0,FORWARD COLLISION AVOIDANCE
11649637,Model Y,2023,2025-03-21,False,False,0,0,SEAT BELTS
11649052,Model Y,2023,2025-03-18,True,False,0,0,STEERING
11649052,Model Y,2023,2025-03-18,True,False,0,0,WHEELS
11649052,Model Y,2023,2025-03-18,True,False,0,0,LANE DEPARTURE
11648458,Model Y,2023,2025-03-15,False,False,0,0,ELECTRICAL SYSTEM
11648458,Model Y,2023,2025-03-15,False,False,0,0,VEHICLE SPEED CONTROL
11648458,Model Y,2023,2025-03-15,False,False,0,0,UNKNOWN OR OTHER
11647858,Model Y,2023,2025-03-12,False,False,0,0,SUSPENSION
11647887,Model Y,2023,2025-03-12,False,False,0,0,STEERING
11647993,Model Y,2023,2025-03-12,False,False,0,0,SUSPENSION
11647275,Model Y,2023,2025-03-09,False,False,0,0,STEERING
11647275,Model Y,2023,2025-03-09,False,False,0,0,SUSPENSION
11647275,Model Y,2023,2025-03-09,False,False,0,0,WHEELS
11646817,Model Y,2023,2025-03-06,False,False,0,0,STEERING
11646395,Model Y,2023,2025-03-04,False,False,0,0,SUSPENSION
11644706,Model Y,2023,2025-02-25,False,False,0,0,SEAT BELTS
11643906,Model Y,2023,2025-02-20,True,False,0,0,UNKNOWN OR OTHER
11643963,Model Y,2023,2025-02-20,False,False,0,0,VEHICLE SPEED CONTROL
11643963,Model Y,2023,2025-02-20,False,False,0,0,SERVICE BRAKES
11643963,Model Y,2023,2025-02-20,False,False,0,0,FORWARD COLLISION AVOIDANCE
11644018,Model Y,2023,2025-02-20,False,False,0,0,ELECTRICAL SYSTEM
11644018,Model Y,2023,2025-02-20,False,False,0,0,SERVICE BRAKES
11644018,Model Y,2023,2025-02-20,False,False,0,0,FORWARD COLLISION AVOIDANCE
11643514,Model Y,2023,2025-02-18,False,False,0,0,STRUCTURE
11643017,Model Y,2023,2025-02-16,True,False,0,0,SERVICE BRAKES
11643017,Model Y,2023,2025-02-16,True,False,0,0,FORWARD COLLISION AVOIDANCE
11641831,Model Y,2023,2025-02-10,False,False,0,0,STEERING
11640775,Model Y,2023,2025-02-05,True,False,0,0,STEERING
11640674,Model Y,2023,2025-02-04,False,False,0,0,UNKNOWN OR OTHER
11640674,Model Y,2023,2025-02-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11638960,Model Y,2023,2025-01-27,False,False,0,0,SUSPENSION
11636991,Model Y,2023,2025-01-20,False,False,0,0,UNKNOWN OR OTHER
11636899,Model Y,2023,2025-01-19,False,False,0,0,ELECTRICAL SYSTEM
11636899,Model Y,2023,2025-01-19,False,False,0,0,UNKNOWN OR OTHER
11636850,Model Y,2023,2025-01-19,True,False,0,0,SUSPENSION
11636850,Model Y,2023,2025-01-19,True,False,0,0,WHEELS
11636850,Model Y,2023,2025-01-19,True,False,0,0,UNKNOWN OR OTHER
11636171,Model Y,2023,2025-01-15,False,False,0,0,UNKNOWN OR OTHER
11635254,Model Y,2023,2025-01-10,True,False,0,0,SERVICE BRAKES
11634800,Model Y,2023,2025-01-08,False,False,0,0,SEAT BELTS
11634083,Model Y,2023,2025-01-04,True,False,0,0,STEERING
11634083,Model Y,2023,2025-01-04,True,False,0,0,FORWARD COLLISION AVOIDANCE
11633477,Model Y,2023,2025-01-01,False,False,0,0,BACK OVER PREVENTION
11633121,Model Y,2023,2024-12-30,False,False,0,0,VEHICLE SPEED CONTROL
11632525,Model Y,2023,2024-12-26,True,False,0,0,STEERING
11632525,Model Y,2023,2024-12-26,True,False,0,0,LANE DEPARTURE
11632199,Model Y,2023,2024-12-23,False,False,0,0,ELECTRICAL SYSTEM
11631994,Model Y,2023,2024-12-22,False,False,0,0,SUSPENSION
11631982,Model Y,2023,2024-12-21,False,False,0,0,EXTERIOR LIGHTING
11631710,Model Y,2023,2024-12-20,False,False,0,0,UNKNOWN OR OTHER
11631704,Model Y,2023,2024-12-19,False,False,0,0,STEERING
11631331,Model Y,2023,2024-12-18,False,False,0,0,SUSPENSION
11631331,Model Y,2023,2024-12-18,False,False,0,0,POWER TRAIN
11631331,Model Y,2023,2024-12-18,False,False,0,0,WHEELS
11631186,Model Y,2023,2024-12-17,True,False,0,0,SERVICE BRAKES
11630997,Model Y,2023,2024-12-16,True,False,0,0,AIR BAGS
11630997,Model Y,2023,2024-12-16,True,False,0,0,UNKNOWN OR OTHER
11630997,Model Y,2023,2024-12-16,True,False,0,0,FORWARD COLLISION AVOIDANCE
11631086,Model Y,2023,2024-12-16,False,False,0,0,STEERING
11630772,Model Y,2023,2024-12-15,False,False,0,0,STEERING
11630772,Model Y,2023,2024-12-15,False,False,0,0,LANE DEPARTURE
11630696,Model Y,2023,2024-12-14,True,False,0,0,AIR BAGS
11630540,Model Y,2023,2024-12-13,True,False,0,0,ELECTRICAL SYSTEM
11630540,Model Y,2023,2024-12-13,True,False,0,0,UNKNOWN OR OTHER
11630540,Model Y,2023,2024-12-13,True,False,0,0,BACK OVER PREVENTION
11629671,Model Y,2023,2024-12-09,False,False,0,0,UNKNOWN OR OTHER
11629671,Model Y,2023,2024-12-09,False,False,0,0,SERVICE BRAKES
11629671,Model Y,2023,2024-12-09,False,False,0,0,FORWARD COLLISION AVOIDANCE
11629491,Model Y,2023,2024-12-08,False,False,0,0,ENGINE
11627883,Model Y,2023,2024-11-29,False,False,0,0,SUSPENSION
11627779,Model Y,2023,2024-11-27,False,False,0,0,SEAT BELTS
11627802,Model Y,2023,2024-11-27,False,False,0,0,ELECTRICAL SYSTEM
11627802,Model Y,2023,2024-11-27,False,False,0,0,ENGINE
11627802,Model Y,2023,2024-11-27,False,False,0,0,FUEL/PROPULSION SYSTEM
11627134,Model Y,2023,2024-11-24,False,False,0,0,VEHICLE SPEED CONTROL
11627134,Model Y,2023,2024-11-24,False,False,0,0,FORWARD COLLISION AVOIDANCE
11626953,Model Y,2023,2024-11-22,False,False,0,0,VEHICLE SPEED CONTROL
11626953,Model Y,2023,2024-11-22,False,False,0,0,FORWARD COLLISION AVOIDANCE
11626702,Model Y,2023,2024-11-21,False,False,0,0,UNKNOWN OR OTHER
11626702,Model Y,2023,2024-11-21,False,False,0,0,FORWARD COLLISION AVOIDANCE
11626734,Model Y,2023,2024-11-21,True,False,0,0,FORWARD COLLISION AVOIDANCE
11626435,Model Y,2023,2024-11-20,False,False,0,0,SEAT BELTS
11626116,Model Y,2023,2024-11-19,False,False,0,0,AIR BAGS
11626116,Model Y,2023,2024-11-19,False,False,0,0,SEAT BELTS
11626116,Model Y,2023,2024-11-19,False,False,0,0,SEATS
11624517,Model Y,2023,2024-11-11,False,False,0,0,SUSPENSION
11624394,Model Y,2023,2024-11-09,False,False,0,0,STEERING
11624394,Model Y,2023,2024-11-09,False,False,0,0,LANE DEPARTURE
11624259,Model Y,2023,2024-11-08,False,False,0,0,ELECTRICAL SYSTEM
11624304,Model Y,2023,2024-11-08,False,False,0,0,STEERING
11624304,Model Y,2023,2024-11-08,False,False,0,0,WHEELS
11624027,Model Y,2023,2024-11-07,False,False,0,0,STEERING
11624061,Model Y,2023,2024-11-07,False,False,0,0,ELECTRICAL SYSTEM
11624061,Model Y,2023,2024-11-07,False,False,0,0,EXTERIOR LIGHTING
11623790,Model Y,2023,2024-11-06,False,False,0,0,LANE DEPARTURE
11623566,Model Y,2023,2024-11-05,False,False,0,0,STEERING
11623566,Model Y,2023,2024-11-05,False,False,0,0,SUSPENSION
11623569,Model Y,2023,2024-11-05,False,False,0,0,SUSPENSION
11623227,Model Y,2023,2024-11-02,True,False,0,0,STEERING
11623227,Model Y,2023,2024-11-02,True,False,0,0,SUSPENSION
11623239,Model Y,2023,2024-11-02,False,False,0,0,SUSPENSION
11623296,Model Y,2023,2024-11-02,False,False,0,0,SEAT BELTS
11623178,Model Y,2023,2024-11-01,False,False,0,0,SUSPENSION
11622243,Model Y,2023,2024-10-28,False,False,4,0,SEATS
11621869,Model Y,2023,2024-10-25,False,False,0,0,UNKNOWN OR OTHER
11621845,Model Y,2023,2024-10-24,False,False,0,0,FORWARD COLLISION AVOIDANCE
11621845,Model Y,2023,2024-10-24,False,False,0,0,LANE DEPARTURE
11621575,Model Y,2023,2024-10-23,True,True,1,0,ELECTRICAL SYSTEM
11621338,Model Y,2023,2024-10-22,False,False,0,0,WHEELS
11620853,Model Y,2023,2024-10-20,False,False,0,0,FORWARD COLLISION AVOIDANCE
11620564,Model Y,2023,2024-10-18,False,False,0,0,FORWARD COLLISION AVOIDANCE
11620478,Model Y,2023,2024-10-17,False,False,0,0,SUSPENSION
11619911,Model Y,2023,2024-10-15,False,False,0,0,SEAT BELTS
11619585,Model Y,2023,2024-10-14,False,False,0,0,POWER TRAIN
11619585,Model Y,2023,2024-10-14,False,False,0,0,ELECTRICAL SYSTEM
11619715,Model Y,2023,2024-10-14,False,False,0,0,SEAT BELTS
11619538,Model Y,2023,2024-10-13,False,False,0,0,FORWARD COLLISION AVOIDANCE
11619538,Model Y,2023,2024-10-13,False,False,0,0,BACK OVER PREVENTION
11618814,Model Y,2023,2024-10-09,False,False,0,0,UNKNOWN OR OTHER
11618657,Model Y,2023,2024-10-08,True,False,2,0,ELECTRICAL SYSTEM
11618657,Model Y,2023,2024-10-08,True,False,2,0,SERVICE BRAKES
11618657,Model Y,2023,2024-10-08,True,False,2,0,FORWARD COLLISION AVOIDANCE
11618406,Model Y,2023,2024-10-07,False,False,0,0,SUSPENSION
11618128,Model Y,2023,2024-10-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11618171,Model Y,2023,2024-10-04,False,False,0,0,SEAT BELTS
11617444,Model Y,2023,2024-10-01,False,False,0,0,ELECTRICAL SYSTEM
11617444,Model Y,2023,2024-10-01,False,False,0,0,LATCHES/LOCKS/LINKAGES
11617563,Model Y,2023,2024-10-01,False,False,0,0,VISIBILITY/WIPER
11617089,Model Y,2023,2024-09-29,False,False,0,0,LANE DEPARTURE
11616947,Model Y,2023,2024-09-27,False,False,0,0,LATCHES/LOCKS/LINKAGES
11616729,Model Y,2023,2024-09-26,False,False,0,0,FORWARD COLLISION AVOIDANCE
11615879,Model Y,2023,2024-09-23,False,False,0,0,SEATS
11615540,Model Y,2023,2024-09-20,False,False,0,0,SUSPENSION
11615475,Model Y,2023,2024-09-19,False,False,0,0,STEERING
11615475,Model Y,2023,2024-09-19,False,False,0,0,WHEELS
11615511,Model Y,2023,2024-09-19,True,False,0,0,STEERING
11615511,Model Y,2023,2024-09-19,True,False,0,0,WHEELS
11615512,Model Y,2023,2024-09-19,False,False,0,0,TIRES
11614693,Model Y,2023,2024-09-15,False,False,0,0,STEERING
11614693,Model Y,2023,2024-09-15,False,False,0,0,SUSPENSION
11614580,Model Y,2023,2024-09-14,False,False,0,0,ELECTRICAL SYSTEM
11614580,Model Y,2023,2024-09-14,False,False,0,0,STRUCTURE
11614493,Model Y,2023,2024-09-13,True,False,0,0,STEERING
11614493,Model Y,2023,2024-09-13,True,False,0,0,SERVICE BRAKES
11614493,Model Y,2023,2024-09-13,True,False,0,0,FORWARD COLLISION AVOIDANCE
11613636,Model Y,2023,2024-09-09,False,False,0,0,STEERING
11613636,Model Y,2023,2024-09-09,False,False,0,0,SUSPENSION
11613574,Model Y,2023,2024-09-09,True,False,1,0,STEERING
11613574,Model Y,2023,2024-09-09,True,False,1,0,AIR BAGS
11613574,Model Y,2023,2024-09-09,True,False,1,0,FORWARD COLLISION AVOIDANCE
11612951,Model Y,2023,2024-09-06,False,False,0,0,UNKNOWN OR OTHER
11612219,Model Y,2023,2024-09-03,False,False,0,0,SUSPENSION
11612070,Model Y,2023,2024-09-02,False,False,0,0,VEHICLE SPEED CONTROL
11612070,Model Y,2023,2024-09-02,False,False,0,0,SERVICE BRAKES
11612070,Model Y,2023,2024-09-02,False,False,0,0,FORWARD COLLISION AVOIDANCE
11611878,Model Y,2023,2024-08-30,False,False,0,0,FORWARD COLLISION AVOIDANCE
11611069,Model Y,2023,2024-08-27,False,False,0,0,STRUCTURE
11611130,Model Y,2023,2024-08-27,False,False,0,0,ELECTRICAL SYSTEM
11611288,Model Y,2023,2024-08-27,False,False,0,0,AIR BAGS
11611288,Model Y,2023,2024-08-27,False,False,0,0,SEAT BELTS
11611288,Model Y,2023,2024-08-27,False,False,0,0,SEATS
11610688,Model Y,2023,2024-08-25,False,False,0,0,UNKNOWN OR OTHER
11610688,Model Y,2023,2024-08-25,False,False,0,0,FORWARD COLLISION AVOIDANCE
11609592,Model Y,2023,2024-08-20,False,False,0,0,SUSPENSION
11609303,Model Y,2023,2024-08-19,False,False,0,0,SUSPENSION
11609183,Model Y,2023,2024-08-18,False,False,0,0,FORWARD COLLISION AVOIDANCE
11609010,Model Y,2023,2024-08-16,False,False,0,0,UNKNOWN OR OTHER
11608894,Model Y,2023,2024-08-16,False,False,0,0,VEHICLE SPEED CONTROL
11608894,Model Y,2023,2024-08-16,False,False,0,0,FORWARD COLLISION AVOIDANCE
11608529,Model Y,2023,2024-08-14,False,False,0,0,FORWARD COLLISION AVOIDANCE
11608563,Model Y,2023,2024-08-14,True,False,0,0,AIR BAGS
11608563,Model Y,2023,2024-08-14,True,False,0,0,VEHICLE SPEED CONTROL
11608563,Model Y,2023,2024-08-14,True,False,0,0,SERVICE BRAKES
11608284,Model Y,2023,2024-08-13,False,False,0,0,VEHICLE SPEED CONTROL
11608284,Model Y,2023,2024-08-13,False,False,0,0,FORWARD COLLISION AVOIDANCE
11608048,Model Y,2023,2024-08-12,False,False,0,0,UNKNOWN OR OTHER
11607771,Model Y,2023,2024-08-10,False,False,0,0,STEERING
11607771,Model Y,2023,2024-08-10,False,False,0,0,FORWARD COLLISION AVOIDANCE
11607771,Model Y,2023,2024-08-10,False,False,0,0,LANE DEPARTURE
11607769,Model Y,2023,2024-08-10,False,False,0,0,FORWARD COLLISION AVOIDANCE
11607769,Model Y,2023,2024-08-10,False,False,0,0,LANE DEPARTURE
11607590,Model Y,2023,2024-08-09,False,False,0,0,SUSPENSION
11607426,Model Y,2023,2024-08-08,False,False,0,0,WHEELS
11607146,Model Y,2023,2024-08-07,False,False,0,0,SEAT BELTS
11606571,Model Y,2023,2024-08-05,True,False,0,0,SERVICE BRAKES
11606106,Model Y,2023,2024-08-02,False,False,0,0,VISIBILITY/WIPER
11606106,Model Y,2023,2024-08-02,False,False,0,0,FORWARD COLLISION AVOIDANCE
11605643,Model Y,2023,2024-07-31,False,False,0,0,VISIBILITY/WIPER
11605694,Model Y,2023,2024-07-31,True,False,1,0,AIR BAGS
11605317,Model Y,2023,2024-07-30,False,False,0,0,ELECTRICAL SYSTEM
11605317,Model Y,2023,2024-07-30,False,False,0,0,AIR BAGS
11605317,Model Y,2023,2024-07-30,False,False,0,0,UNKNOWN OR OTHER
11605373,Model Y,2023,2024-07-30,False,False,0,0,LANE DEPARTURE
11605236,Model Y,2023,2024-07-29,True,False,0,0,AIR BAGS
11605236,Model Y,2023,2024-07-29,True,False,0,0,FORWARD COLLISION AVOIDANCE
11604282,Model Y,2023,2024-07-24,True,False,1,0,SERVICE BRAKES
11604346,Model Y,2023,2024-07-24,True,False,1,0,UNKNOWN OR OTHER
11604346,Model Y,2023,2024-07-24,True,False,1,0,SERVICE BRAKES
11604346,Model Y,2023,2024-07-24,True,False,1,0,ELECTRIC
11604382,Model Y,2023,2024-07-24,False,False,0,0,STRUCTURE
11601986,Model Y,2023,2024-07-14,True,False,0,0,AIR BAGS
11601986,Model Y,2023,2024-07-14,True,False,0,0,STRUCTURE
11601986,Model Y,2023,2024-07-14,True,False,0,0,FORWARD COLLISION AVOIDANCE
11601365,Model Y,2023,2024-07-12,False,False,0,0,ELECTRICAL SYSTEM
11601365,Model Y,2023,2024-07-12,False,False,0,0,UNKNOWN OR OTHER
11601365,Model Y,2023,2024-07-12,False,False,0,0,SERVICE BRAKES
11601463,Model Y,2023,2024-07-12,False,False,0,0,UNKNOWN OR OTHER
11601475,Model Y,2023,2024-07-12,False,False,0,0,UNKNOWN OR OTHER
11601253,Model Y,2023,2024-07-11,False,False,0,0,TIRES
11600444,Model Y,2023,2024-07-09,True,False,0,0,ELECTRICAL SYSTEM
11600444,Model Y,2023,2024-07-09,True,False,0,0,VEHICLE SPEED CONTROL
11600445,Model Y,2023,2024-07-09,False,False,0,0,ELECTRICAL SYSTEM
11600637,Model Y,2023,2024-07-09,False,False,0,0,EXTERIOR LIGHTING
11600474,Model Y,2023,2024-07-09,False,False,0,0,ELECTRICAL SYSTEM
11600474,Model Y,2023,2024-07-09,False,False,0,0,VEHICLE SPEED CONTROL
11599575,Model Y,2023,2024-07-06,False,False,0,0,VISIBILITY/WIPER
11599210,Model Y,2023,2024-07-05,False,False,0,0,STEERING
11599214,Model Y,2023,2024-07-05,False,False,0,0,SEAT BELTS
11597695,Model Y,2023,2024-06-29,False,False,0,0,TIRES
11595932,Model Y,2023,2024-06-22,False,False,0,0,VISIBILITY/WIPER
11595118,Model Y,2023,2024-06-18,False,False,0,0,WHEELS
11595118,Model Y,2023,2024-06-18,False,False,0,0,FORWARD COLLISION AVOIDANCE
11595118,Model Y,2023,2024-06-18,False,False,0,0,LANE DEPARTURE
11594688,Model Y,2023,2024-06-16,False,False,0,0,SERVICE BRAKES
11594688,Model Y,2023,2024-06-16,False,False,0,0,FORWARD COLLISION AVOIDANCE
11593902,Model Y,2023,2024-06-12,True,False,0,0,ELECTRICAL SYSTEM
11593902,Model Y,2023,2024-06-12,True,False,0,0,VEHICLE SPEED CONTROL
11593902,Model Y,2023,2024-06-12,True,False,0,0,UNKNOWN OR OTHER
11593674,Model Y,2023,2024-06-11,False,False,0,0,VISIBILITY/WIPER
11593088,Model Y,2023,2024-06-07,False,False,0,0,ELECTRICAL SYSTEM
11592201,Model Y,2023,2024-06-03,False,False,0,0,SERVICE BRAKES
11592201,Model Y,2023,2024-06-03,False,False,0,0,FORWARD COLLISION AVOIDANCE
11592034,Model Y,2023,2024-06-02,False,False,0,0,UNKNOWN OR OTHER
11591807,Model Y,2023,2024-05-31,False,False,0,0,FORWARD COLLISION AVOIDANCE
11591605,Model Y,2023,2024-05-30,False,False,0,0,VISIBILITY/WIPER
11591262,Model Y,2023,2024-05-29,False,False,0,0,VEHICLE SPEED CONTROL
11591262,Model Y,2023,2024-05-29,False,False,0,0,FORWARD COLLISION AVOIDANCE
11591139,Model Y,2023,2024-05-28,False,False,0,0,VISIBILITY/WIPER
11590924,Model Y,2023,2024-05-27,False,False,0,0,FORWARD COLLISION AVOIDANCE
11590799,Model Y,2023,2024-05-26,False,False,0,0,FORWARD COLLISION AVOIDANCE
11590851,Model Y,2023,2024-05-26,False,False,0,0,UNKNOWN OR OTHER
11590851,Model Y,2023,2024-05-26,False,False,0,0,FORWARD COLLISION AVOIDANCE
11590663,Model Y,2023,2024-05-24,False,False,0,0,AIR BAGS
11590663,Model Y,2023,2024-05-24,False,False,0,0,SEAT BELTS
11590673,Model Y,2023,2024-05-24,True,False,4,0,AIR BAGS
11590442,Model Y,2023,2024-05-23,False,False,0,0,SEAT BELTS
11590269,Model Y,2023,2024-05-22,False,False,0,0,AIR BAGS
11590269,Model Y,2023,2024-05-22,False,False,0,0,SEAT BELTS
11590269,Model Y,2023,2024-05-22,False,False,0,0,SEATS
11589255,Model Y,2023,2024-05-17,False,False,0,0,ELECTRICAL SYSTEM
11589255,Model Y,2023,2024-05-17,False,False,0,0,SERVICE BRAKES
11589255,Model Y,2023,2024-05-17,False,False,0,0,FORWARD COLLISION AVOIDANCE
11589345,Model Y,2023,2024-05-17,False,False,0,0,FORWARD COLLISION AVOIDANCE
11588991,Model Y,2023,2024-05-15,True,False,0,0,STEERING
11588991,Model Y,2023,2024-05-15,True,False,0,0,STRUCTURE
11588991,Model Y,2023,2024-05-15,True,False,0,0,LANE DEPARTURE
11588765,Model Y,2023,2024-05-14,True,False,0,0,FORWARD COLLISION AVOIDANCE
11588330,Model Y,2023,2024-05-12,False,False,0,0,UNKNOWN OR OTHER
11588330,Model Y,2023,2024-05-12,False,False,0,0,FORWARD COLLISION AVOIDANCE
11588330,Model Y,2023,2024-05-12,False,False,0,0,LANE DEPARTURE
11587945,Model Y,2023,2024-05-09,False,False,0,0,ELECTRICAL SYSTEM
11587792,Model Y,2023,2024-05-09,False,False,0,0,FORWARD COLLISION AVOIDANCE
11587515,Model Y,2023,2024-05-07,False,False,0,0,FORWARD COLLISION AVOIDANCE
11587515,Model Y,2023,2024-05-07,False,False,0,0,ELECTRICAL SYSTEM
11587102,Model Y,2023,2024-05-06,False,False,0,0,FORWARD COLLISION AVOIDANCE
11587045,Model Y,2023,2024-05-05,True,False,0,0,FORWARD COLLISION AVOIDANCE
11586960,Model Y,2023,2024-05-04,False,False,0,0,FORWARD COLLISION AVOIDANCE
11586739,Model Y,2023,2024-05-03,False,False,0,0,ELECTRICAL SYSTEM
11586896,Model Y,2023,2024-05-03,False,False,0,0,VISIBILITY/WIPER
11586898,Model Y,2023,2024-05-03,False,False,0,0,UNKNOWN OR OTHER
11586894,Model Y,2023,2024-05-03,False,False,0,0,FORWARD COLLISION AVOIDANCE
11586478,Model Y,2023,2024-05-02,False,False,0,0,UNKNOWN OR OTHER
11586491,Model Y,2023,2024-05-02,False,False,0,0,UNKNOWN OR OTHER
11586423,Model Y,2023,2024-05-01,True,False,1,0,STEERING
11586423,Model Y,2023,2024-05-01,True,False,1,0,VEHICLE SPEED CONTROL
11586423,Model Y,2023,2024-05-01,True,False,1,0,SERVICE BRAKES
